Species,longitude,latitude,prov,date,key
Helianthus angustifolius,-86.704842,33.694797,gbif,10/22/2017,1677338046
Helianthus angustifolius,-95.373663,30.927374,gbif,10/6/2017,1699381380
Helianthus angustifolius,-85.605383,34.39979,gbif,10/1/2017,1703139588
Helianthus angustifolius,-95.26687,29.706953,gbif,10/6/2017,1703140163
Helianthus angustifolius,-82.442132,27.195976,gbif,10/4/2017,1703223116
Helianthus angustifolius,-95.447247,29.671979,gbif,10/6/2017,1805372465
Helianthus angustifolius,-94.122092,32.682511,gbif,10/15/2017,1805372682
Helianthus angustifolius,-82.587578,28.799692,gbif,10/1/2017,1807277386
Helianthus angustifolius,-93.209904,30.656475,gbif,10/4/2017,1880672846
Helianthus angustifolius,-85.605087,34.400132,gbif,10/1/2017,1944423818
Helianthus angustifolius,-87.640631,30.301313,gbif,10/24/2017,1946368093
Helianthus angustifolius,-89.504976,37.046356,gbif,10/5/2017,2268937569
Helianthus angustifolius,-89.72885,35.032744,gbif,10/3/2017,2311381758
Helianthus angustifolius,-95.800462,29.523997,gbif,10/4/2017,2429652745
Helianthus angustifolius,-82.657645,27.735241,gbif,11/30/2017,1837794125
Helianthus angustifolius,-88.632753,30.379983,gbif,11/25/2017,1880674143
Helianthus angustifolius,-73.877023,40.862289,gbif,11/17/2017,1928296037
Helianthus angustifolius,-81.70306,26.651331,gbif,11/7/2017,2451612714
Helianthus angustifolius,-94.766243,29.529087,gbif,5/1/2016,1265902998
Helianthus angustifolius,-95.704459,29.878898,gbif,7/23/2016,1291141605
Helianthus angustifolius,-94.389851,30.577468,gbif,7/23/2016,1291146416
Helianthus angustifolius,-95.41023,29.966368,gbif,7/26/2016,1291148449
Helianthus angustifolius,-95.524052,29.956292,gbif,7/30/2016,1291159669
Helianthus angustifolius,-94.419465,30.549622,gbif,7/10/2016,1571061802
Helianthus angustifolius,-95.611936,29.922532,gbif,8/6/2016,1291668834
Helianthus angustifolius,-95.612029,29.92219,gbif,8/13/2016,1305133462
Helianthus angustifolius,-95.60329,29.253288,gbif,9/7/2016,1306592001
Helianthus angustifolius,-95.608887,29.924005,gbif,9/4/2016,1315053569
Helianthus angustifolius,-95.80717,30.032113,gbif,9/17/2016,1315074633
Helianthus angustifolius,-95.799683,30.026808,gbif,9/17/2016,1315074662
Helianthus angustifolius,-95.799637,30.026681,gbif,9/19/2016,1315079622
Helianthus angustifolius,-95.925155,29.946508,gbif,9/21/2016,1315083961
Helianthus angustifolius,-95.792187,30.041179,gbif,9/21/2016,1315084463
Helianthus angustifolius,-76.8586,36.8083,gbif,9/7/2016,1320455006
Helianthus angustifolius,-95.615653,29.921275,gbif,9/5/2016,1322999660
Helianthus angustifolius,-94.2789,34.560142,gbif,9/24/2016,1323007294
Helianthus angustifolius,-92.453362,34.770725,gbif,9/28/2016,1323015944
Helianthus angustifolius,-95.391586,29.718441,gbif,9/30/2016,1453119640
Helianthus angustifolius,-84.873969,33.002998,gbif,10/3/2016,1323028070
Helianthus angustifolius,-95.44992,29.762347,gbif,10/8/2016,1453126017
Helianthus angustifolius,-94.279668,31.075615,gbif,10/13/2016,1453140998
Helianthus angustifolius,-95.106933,29.668199,gbif,10/12/2016,1453141034
Helianthus angustifolius,-94.41013,30.548027,gbif,10/14/2016,1453141406
Helianthus angustifolius,-94.317571,30.383508,gbif,10/14/2016,1453142194
Helianthus angustifolius,-94.416802,31.16811,gbif,10/13/2016,1453151010
Helianthus angustifolius,-94.268861,30.35023,gbif,10/14/2016,1453151653
Helianthus angustifolius,-94.175186,30.347667,gbif,10/14/2016,1453151734
Helianthus angustifolius,-94.466561,30.406773,gbif,10/15/2016,1453154029
Helianthus angustifolius,-94.386647,30.457947,gbif,10/13/2016,1453154999
Helianthus angustifolius,-94.416215,30.547741,gbif,10/15/2016,1453155118
Helianthus angustifolius,-94.020449,30.813882,gbif,10/19/2016,1453155643
Helianthus angustifolius,-94.387318,30.458326,gbif,10/14/2016,1453155845
Helianthus angustifolius,-94.359021,30.470031,gbif,10/14/2016,1453158462
Helianthus angustifolius,-94.011405,30.823764,gbif,10/21/2016,1453161837
Helianthus angustifolius,-94.4132,30.545051,gbif,10/15/2016,1453166869
Helianthus angustifolius,-79.974586,35.3952,gbif,10/2/2016,1453191140
Helianthus angustifolius,-94.1477,30.7233,gbif,10/16/2016,1453201096
Helianthus angustifolius,-78.988006,35.842622,gbif,10/9/2016,1562881082
Helianthus angustifolius,-89.948889,30.521111,gbif,10/24/2016,1563149863
Helianthus angustifolius,-95.394551,29.763482,gbif,10/13/2016,1571063833
Helianthus angustifolius,-95.446863,29.671994,gbif,10/9/2016,1805369396
Helianthus angustifolius,-94.552775,29.660147,gbif,10/17/2016,1837096367
Helianthus angustifolius,-94.1477,30.7233,gbif,10/16/2016,1837096405
Helianthus angustifolius,-94.410406,30.547117,gbif,10/15/2016,1837096410
Helianthus angustifolius,-93.370889,34.388681,gbif,10/4/2016,1928957109
Helianthus angustifolius,-82.4111,28.1244,gbif,11/17/2016,1676085735
Helianthus angustifolius,-82.659523,28.122904,gbif,11/16/2016,2397700049
Helianthus angustifolius,-95.601792,29.250538,gbif,12/26/2016,1571065203
Helianthus angustifolius,-95.40337,30.040608,gbif,9/24/2015,1229922646
Helianthus angustifolius,-84.216385,37.560691,gbif,9/24/2015,1229922836
Helianthus angustifolius,-91.106931,30.409218,gbif,10/22/2015,1227722911
Helianthus angustifolius,-80.304329,32.681647,gbif,10/11/2015,1453121876
Helianthus angustifolius,-95.21224,29.927713,gbif,10/1/2015,1571058321
Helianthus angustifolius,-94.954363,29.794689,gbif,10/4/2015,1571065010
Helianthus angustifolius,-95.331268,29.890774,gbif,10/12/2015,1837095426
Helianthus angustifolius,-80.492525,32.821697,gbif,10/30/2015,1849093748
Helianthus angustifolius,-88.653769,30.451619,gbif,11/28/2015,1227738751
Helianthus angustifolius,-82.2394,27.5883,gbif,11/9/2015,1503285318
Helianthus angustifolius,-93.05682,30.44674,gbif,11/8/2015,1563145311
Helianthus angustifolius,-93.056658,30.446334,gbif,11/8/2015,1563145915
Helianthus angustifolius,-93.323549,35.509365,gbif,9/13/2014,1038289877
Helianthus angustifolius,-92.052276,32.605675,gbif,9/28/2014,1038336621
Helianthus angustifolius,-89.495778,37.093556,gbif,9/13/2014,1258081186
Helianthus angustifolius,-94.15848,30.246775,gbif,9/26/2014,1571065465
Helianthus angustifolius,-92.847614,32.64506,gbif,10/18/2014,1038336221
Helianthus angustifolius,-94.766033,29.52605,gbif,10/15/2014,1269729246
Helianthus angustifolius,-82.1092,29.4528,gbif,10/18/2014,1503276018
Helianthus angustifolius,-94.020042,30.813338,gbif,10/15/2014,1837055113
Helianthus angustifolius,-88.685246,30.424549,gbif,10/24/2014,2236298796
Helianthus angustifolius,-95.106542,29.668647,gbif,11/1/2014,1038346827
Helianthus angustifolius,-95.015078,29.651222,gbif,11/1/2014,1453048182
Helianthus angustifolius,-80.5472,27.7678,gbif,11/1/2014,1503276000
Helianthus angustifolius,-94.022636,30.813045,gbif,11/19/2014,1837094981
Helianthus angustifolius,-75.060881,38.571858,gbif,9/19/2013,1931251773
Helianthus angustifolius,-90.751469,30.524023,gbif,10/12/2013,1098893448
Helianthus angustifolius,-95.1075,29.669833,gbif,10/16/2013,1453130542
Helianthus angustifolius,-80.9875,28.4986,gbif,10/14/2013,1503272480
Helianthus angustifolius,-81.325,28.3439,gbif,10/18/2013,1503272508
Helianthus angustifolius,-94.486211,30.981053,gbif,10/11/2013,1572331242
Helianthus angustifolius,-95.1075,29.669833,gbif,10/16/2013,891766423
Helianthus angustifolius,-84.466667,37.526667,gbif,12/6/2013,1978000915
Helianthus angustifolius,-94.174131,32.673683,gbif,7/15/2012,1930604263
Helianthus angustifolius,-94.141264,30.051217,gbif,9/26/2012,1927956779
Helianthus angustifolius,-92.49804,34.838152,gbif,9/29/2012,891099067
Helianthus angustifolius,-81.1625,28.7761,gbif,10/21/2012,1503270135
Helianthus angustifolius,-76.060767,38.572028,gbif,10/3/2012,1928816214
Helianthus angustifolius,-89.141556,30.4148,gbif,10/4/2012,1931222670
Helianthus angustifolius,-82.162561,27.350039,gbif,10/23/2012,2242749022
Helianthus angustifolius,-92.359521,34.730055,gbif,10/7/2012,891099927
Helianthus angustifolius,-92.478251,34.843741,gbif,10/13/2012,891100943
Helianthus angustifolius,-81.8672,26.9639,gbif,9/11/2011,1503264904
Helianthus angustifolius,-82.6017,29.9703,gbif,9/30/2011,1503267136
Helianthus angustifolius,-82.8206,30.2392,gbif,9/30/2011,1503268101
Helianthus angustifolius,-75.403,39.5838,gbif,9/21/2011,1836731324
Helianthus angustifolius,-89.412173,30.31946,gbif,10/20/2011,1269727680
Helianthus angustifolius,-89.20524,30.52425,gbif,10/20/2011,1269727830
Helianthus angustifolius,-89.91625,30.934383,gbif,10/12/2011,1269728251
Helianthus angustifolius,-84.7028,30.3878,gbif,10/1/2011,1503267289
Helianthus angustifolius,-77.646833,34.582306,gbif,10/7/2011,1990228993
Helianthus angustifolius,-77.649778,34.583361,gbif,10/7/2011,1990228996
Helianthus angustifolius,-93.21024,32.54143,gbif,11/5/2011,1269727399
Helianthus angustifolius,-93.15817,31.94667,gbif,11/5/2011,1269727737
Helianthus angustifolius,-88.111279,30.252154,gbif,11/21/2011,1305093422
Helianthus angustifolius,-86.88091,30.41856,gbif,11/22/2011,1305093436
Helianthus angustifolius,-81.3249,28.3429,gbif,11/4/2011,1503266653
Helianthus angustifolius,-75.06017,38.55492,gbif,9/27/2010,1930304999
Helianthus angustifolius,0,0,gbif,9/26/2010,1978072766
Helianthus angustifolius,-90.16807,30.53323,gbif,10/10/2010,1269730112
Helianthus angustifolius,-77,34.7575,gbif,10/8/2010,1304594884
Helianthus angustifolius,-76.975833,34.963889,gbif,10/15/2010,1304602186
Helianthus angustifolius,-81.9753,26.9969,gbif,10/30/2010,1503262161
Helianthus angustifolius,-76.975931,34.963803,gbif,10/15/2010,1930684093
Helianthus angustifolius,-77.000125,34.757436,gbif,10/8/2010,1931053997
Helianthus angustifolius,-77.6525,34.581861,gbif,10/16/2010,1990229040
Helianthus angustifolius,-80.883748,35.40349,gbif,9/19/2009,2422853339
Helianthus angustifolius,-82.0444,28.2939,gbif,9/26/2008,1503259518
Helianthus angustifolius,-92.5525,29.884444,gbif,10/8/2008,1269726046
Helianthus angustifolius,-82.1914,27.3844,gbif,11/3/2008,1503259971
Helianthus angustifolius,-123.497222,48.458333,gbif,7/29/2007,1302716147
Helianthus angustifolius,-123.497222,48.458333,gbif,7/29/2007,1949649706
Helianthus angustifolius,-89.5042,37.0944,gbif,9/10/2007,1257683172
Helianthus angustifolius,-82.2012,29.9685,gbif,10/6/2007,1258119877
Helianthus angustifolius,-85.2541,30.1391,gbif,10/31/2007,1258119915
Helianthus angustifolius,-82.201167,29.968472,gbif,10/6/2007,1457762244
Helianthus angustifolius,-82.201167,29.968472,gbif,10/6/2007,1457765446
Helianthus angustifolius,-94.15266,30.504596,gbif,10/4/2007,1831220812
Helianthus angustifolius,-86.24416,33.81,gbif,10/7/2007,217061496
Helianthus angustifolius,-75.4428,38.3608,gbif,9/19/2006,1930161472
Helianthus angustifolius,-81.7109,26.7109,gbif,10/18/2006,1503266462
Helianthus angustifolius,-81.77819,26.771087,gbif,10/18/2006,153275646
Helianthus angustifolius,-88.22139,32.54667,gbif,10/10/2006,217061479
Helianthus angustifolius,-85.1064,30.4294,gbif,9/29/2005,1503249358
Helianthus angustifolius,-81.47506,27.83358,gbif,10/19/2005,1457810758
Helianthus angustifolius,-81.645333,30.5335,gbif,10/1/2005,1932898448
Helianthus angustifolius,-90.333333,30.5,gbif,11/24/2005,1260167569
Helianthus angustifolius,-90.333333,30.5,gbif,11/24/2005,1260167700
Helianthus angustifolius,-86.80106,36.14528,gbif,12/12/2005,930741675
Helianthus angustifolius,-90.65583,36.6725,gbif,10/15/2004,1261007530
Helianthus angustifolius,-94.179827,32.689394,gbif,10/3/2004,176956351
Helianthus angustifolius,-86.086944,31.989167,gbif,10/3/2004,1913945091
Helianthus angustifolius,-85.958611,31.803889,gbif,10/8/2004,1913945094
Helianthus angustifolius,-86.08694,31.98917,gbif,10/3/2004,56586288
Helianthus angustifolius,-90.409,30.838,gbif,9/7/2003,1269678896
Helianthus angustifolius,-90.409,30.838,gbif,9/7/2003,1269678917
Helianthus angustifolius,-82.7236,29.3671,gbif,10/14/2003,1258119879
Helianthus angustifolius,-86.475833,31.689167,gbif,10/5/2003,1913944995
Helianthus angustifolius,-86.47583,31.68917,gbif,10/5/2003,56586207
Helianthus angustifolius,-87.012,30.41,gbif,1/1/2003,1300487789
Helianthus angustifolius,-84.8545,33.759,gbif,1/1/2003,1300487792
Helianthus angustifolius,-82.4704,28.5352,gbif,7/9/2002,1258119890
Helianthus angustifolius,-92.927,30.995,gbif,7/30/2002,1269676099
Helianthus angustifolius,-92.588,31,gbif,10/23/2002,1269682780
Helianthus angustifolius,-80.5428,26.9864,gbif,10/24/2002,1503256019
Helianthus angustifolius,-84.438336,30.877349,gbif,10/14/2002,176956352
Helianthus angustifolius,-84.087192,31.334178,gbif,10/18/2002,176956354
Helianthus angustifolius,-80.5428,26.9864,gbif,10/24/2002,2284178643
Helianthus angustifolius,-87.60944,30.34556,gbif,11/10/2002,56586097
Helianthus angustifolius,-93.047,32.128,gbif,9/26/2001,1269666914
Helianthus angustifolius,-92.953,32.076,gbif,10/4/2001,1269676466
Helianthus angustifolius,-90.473,30.677,gbif,10/22/2001,1269721163
Helianthus angustifolius,-90.473,30.677,gbif,10/10/2001,1269721195
Helianthus angustifolius,-84.23,30.87,gbif,10/24/2001,56586100
Helianthus angustifolius,-80.25,27.0979,gbif,9/10/2000,1503243721
Helianthus angustifolius,-83.0393,30.5807,gbif,10/17/2000,1258119882
Helianthus angustifolius,-81.24166,31.4775,gbif,10/16/2000,415960936
Helianthus angustifolius,-86,34.77,gbif,10/22/1999,56586295
Helianthus angustifolius,-92.25,46.08,gbif,7/20/1998,56585944
Helianthus angustifolius,-92.25,46.08,gbif,7/20/1998,56585946
Helianthus angustifolius,-94.08,46.47,gbif,8/5/1998,56585948
Helianthus angustifolius,-90.80833,31.075,gbif,9/24/1998,1260881468
Helianthus angustifolius,-89.504207,34.46118,idigbio,9/29/1987,00261698-bcf8-478a-9689-e62b84049722
Helianthus angustifolius,-95.866667,31.566667,idigbio,10/11/2005,007e3083-558a-44b4-b382-619443e8c39c
Helianthus angustifolius,-85.09683333,31.60875,idigbio,NA,00ae4577-2c02-4e4f-8e69-d4b7f4833b5e
Helianthus angustifolius,-83.91919659,30.86415255,idigbio,NA,022e719e-d853-482c-b8ec-b6baad1770c5
Helianthus angustifolius,-95.985503,30.543471,idigbio,10/6/1979,022f3e16-f429-4432-ab65-fd0580a0e923
Helianthus angustifolius,-80.0949,34.5668,idigbio,9/22/2018,023b8733-a214-4999-bc72-35a553c0399c
Helianthus angustifolius,-93.632778,31.181111,idigbio,9/12/1990,0282e9d3-d5d7-436d-9c18-7abe6e022288
Helianthus angustifolius,-86.9813404,34.81035081,idigbio,10/3/1957,02985859-b5ae-4dba-93d6-d8247cd98bf9
Helianthus angustifolius,-90.472334,36.664778,idigbio,1893-09-19,029bd819-b940-4c36-b602-91226fc66d68
Helianthus angustifolius,145.75,-16.9333,idigbio,6/24/1945,02c04198-950a-4e48-b012-2880c1817d59
Helianthus angustifolius,-94.73265,33.113483,idigbio,9/24/1948,02f02b1e-1aa1-4a40-9543-77accb461460
Helianthus angustifolius,-89.50872046,31.20578032,idigbio,7/27/1965,04634421-0b95-4926-9c19-3ed1e3b98fe2
Helianthus angustifolius,-89.352965,34.412471,idigbio,10/10/2015,053d52b8-3692-4d12-afd3-775c5d87d8c7
Helianthus angustifolius,-85.21588682,30.79580637,idigbio,10/10/1981,063770f3-144f-4e06-872a-658e06f94e7f
Helianthus angustifolius,-90.702642,31.174356,idigbio,8/11/1955,065ffca9-30cf-43f4-bb5e-7f29f69ae938
Helianthus angustifolius,-89.47517,34.83339,idigbio,10/2/2015,06ef7970-51db-4936-b67d-40f705f3ba6b
Helianthus angustifolius,-84.79966536,29.89014672,idigbio,10/20/1977,0792e0d1-88ad-4643-bdb2-31e00ad82740
Helianthus angustifolius,-95.4216,31.323,idigbio,10/5/1921,09023040-a70b-4b7a-8511-00719e07f523
Helianthus angustifolius,-79.341941,35.145382,idigbio,10/3/1974,0945a335-fffd-4b0c-9113-560b131619f8
Helianthus angustifolius,-75.822083,38.551986,idigbio,9/24/2014,0d00d926-a34c-41c6-ad16-43d65f6b379f
Helianthus angustifolius,-83.89531977,30.43808791,idigbio,9/20/1955,0df64d4d-e65c-461d-8e71-1389cc09ac29
Helianthus angustifolius,-94.75584167,35.49548637,idigbio,10/12/1958,0f0d9e48-7028-4a05-8f47-6c0590193ec3
Helianthus angustifolius,-84.27766976,30.45845973,idigbio,9/19/1959,0ff8e59f-f254-42eb-adda-aca2c6ac9e00
Helianthus angustifolius,-90.409,30.838,idigbio,9/7/2003,125afc4f-fe71-49d3-9c22-13dc3e5269fd
Helianthus angustifolius,-90.668159,35.842778,idigbio,9/26/1967,127146de-5b8d-4130-b2f2-5f2a671708e2
Helianthus angustifolius,-84.27766976,30.45845973,idigbio,NA,12c7b031-d424-432d-a92b-18eca7d1df37
Helianthus angustifolius,-84.7028,30.3878,idigbio,10/1/2011,146807d1-71c8-4e83-908a-2f5937e6f12a
Helianthus angustifolius,-94.390222,30.332373,idigbio,10/24/2003,1478026c-4ad9-4df7-94fc-8394934a8106
Helianthus angustifolius,-89.22866,30.35514,idigbio,10/2/1975,14ba037d-5f15-4da0-b3d3-b3690144ce9d
Helianthus angustifolius,-89.9666667,30.5,idigbio,9/17/1981,14e0a87e-86cf-4b8d-af13-bbbd47a36be6
Helianthus angustifolius,-94.81221,30.151612,idigbio,9/30/1948,150fc8b3-a4f7-452e-96e9-910058eea2c8
Helianthus angustifolius,-84.27766976,30.45845973,idigbio,11/11/1980,15a1d0a6-c7a2-41dc-b6f5-d0594a793cc8
Helianthus angustifolius,-82.479444,27.188056,idigbio,10/6/1998,15bc3d89-2d20-47f6-a1c2-30a681c8034c
Helianthus angustifolius,-91.967054,31.904367,idigbio,10/4/1974,160a2730-89a8-4d7f-9f07-bb97f25325a4
Helianthus angustifolius,-83.60258136,30.04770357,idigbio,10/8/1960,16519160-e999-4e76-b342-49914daf90a8
Helianthus angustifolius,-94.371487,32.548133,idigbio,9/30/1975,17701c48-1f26-4873-ac1e-73cd6a152f18
Helianthus angustifolius,-94.390222,30.332373,idigbio,7/18/1945,17bc8cea-48fd-41ef-beeb-79facd7b64fe
Helianthus angustifolius,-91.744981,32.865738,idigbio,10/21/1976,1aac2c3d-53e3-47e3-b696-07c1e259d3c8
Helianthus angustifolius,-84.23434754,30.87515641,idigbio,10/30/1992,1bbc2e23-9209-4d02-8d9a-073e25dbaa1f
Helianthus angustifolius,-82.442469,35.27627,idigbio,9/25/2007,1bca4001-6365-454b-8e0e-18b33a6fe2b0
Helianthus angustifolius,-89.39,34.43,idigbio,10/7/2006,1be01a84-eb08-40f1-a987-619e4d51fd65
Helianthus angustifolius,-96.577681,28.954244,idigbio,10/13/1956,1dd6ff2f-649e-4f1d-95cc-ded4f86df9f4
Helianthus angustifolius,-89.7531,34.9077,idigbio,10/12/1969,1e1e052a-c021-4167-8839-52831a2f8c4a
Helianthus angustifolius,-92.5525,29.8844444,idigbio,10/8/2008,1feb281a-81c5-421b-82b9-f3ccd1f25e26
Helianthus angustifolius,-89.75,30.7833,idigbio,9/25/1970,20d8f599-47c9-4a37-b5d5-bf0c9182b62b
Helianthus angustifolius,-84.14575,33.806217,idigbio,1893-07-28,21258bbd-3aba-413b-a734-e83ed4e2b6bf
Helianthus angustifolius,-75.833272,39.606779,idigbio,1852-08-02,21302018-e698-4a01-8555-dd27bd80a4ca
Helianthus angustifolius,-94.965672,33.216603,idigbio,6/11/1973,2238c4e3-3450-4296-9778-5d7c059408f6
Helianthus angustifolius,-95.382062,32.786405,idigbio,8/8/1950,22475bd9-6684-42a4-ab52-1c3d7a425eba
Helianthus angustifolius,-84.209195,32.038914,idigbio,10/5/1990,22ca8587-6574-487a-8fb5-41652a56e741
Helianthus angustifolius,-89.491777,34.358735,idigbio,9/30/1965,23965690-84ba-4efc-9a47-7b61c103d914
Helianthus angustifolius,-85.87644,30.462529,idigbio,9/29/2010,248e3e2d-c428-4f71-ab97-98b90b2d6da1
Helianthus angustifolius,-84.209195,32.038914,idigbio,10/5/1990,25611305-708a-45d7-87ab-062e0d59e222
